timestamp,Gender,Age,Role_raw,Education,Experience,Institution,CT1,CT2,CT3,CT4,CT5,"Theo Anh/Chị, điểm mạnh lớn nhất của chương trình đào tạo hiện nay là gì?",Hạn chế quan trọng nhất cần điều chỉnh là gì?,GV1,GV2,GV3,GV4,GV5,Năng lực nào của giảng viên cần được bồi dưỡng ưu tiên trong giai đoạn tới?,CS1,CS2,CS3,CS4,QL1,QL2,QL3,QL4,PH1,PH2,PH3,PH4,GP1,GP2,GP3,GP4,GP5,"Theo Anh/Chị, giải pháp then chốt nhất để nâng cao chất lượng đào tạo nhân lực ngành kinh tế là gì?",Những rào cản lớn nhất khi triển khai các giải pháp trên hiện nay?,Role,missing_rate,straight_liner,timestamp_parsed,qc_item_out_of_range,qc_all_same,qc_low_var,qc_straight_liner,age_band,exp_band,qc_logic_inconsistent,response_hash,dup_rank,qc_duplicate,qc_exclude_final
2026-01-21 14:17:41.414,Nữ,Dưới 25,Sinh viên,Đại học,Dưới 5 năm,Học viện Tài chính,5,5,3,3,4,"Chương trình đào tạo phù hợp, có thể áp dụng làm việc sau này",Chưa có nhiều ứng dụng thực hành trong chương trình,5,5,5,5,5,Không có,2,3,3,3,4,5,5,5,5,5,5,5,5,5,4,3,3,"Nghiên cứu nâng cao chương trình giảng dạy, bồi dưỡng năng lực giảng viên",Cơ sở vật chất và chi phí,Sinh viên,0.0,False,2026-01-21 14:17:41.414,False,False,False,False,1,1.0,False,c4c935ce6f66d7874938949b60d3e0c5,1,False,False
2026-01-21 15:14:40.749,Nữ,Dưới 25,Sinh viên,Khác,Dưới 5 năm,Học viện tài chính,5,5,5,5,5,nan,nan,5,5,5,5,5,nan,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,nan,nan,Sinh viên,0.0,False,2026-01-21 15:14:40.749,False,False,False,False,1,1.0,False,07030ed55bf608817d62b6f7c3d7aafc,1,False,False
2026-01-21 15:53:38.345,Nam,Dưới 25,Sinh viên,Đại học,Dưới 5 năm,Học viện tài chính,4,4,4,4,4,nan,nan,4,4,4,4,4,nan,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,5,nan,nan,Sinh viên,0.0,False,2026-01-21 15:53:38.345,False,False,False,False,1,1.0,False,146326033a0b606f122d8e7cb5347f35,1,False,False
2026-01-21 16:14:13.709,Nam,Dưới 25,Sinh viên,Đại học,Dưới 5 năm,Đại học Ngoại thương,4,4,3,4,3,Chương trình bám sát với nhu cầu thực tiễn,Cần có thêm các hoạt động thực hành,4,4,5,5,5,Sử dụng các công nghệ mới,3,3,3,3,3,4,4,4,4,3,4,5,4,4,3,4,5,Cần bám sát các nhu cầu thực tiễn trong bối cảnh toàn cầu hóa,"Là cơ sở vật chất còn hạn chế, thiếu điều kiện thực hành",Sinh viên,0.0,False,2026-01-21 16:14:13.709,False,False,False,False,1,1.0,False,0f37b447f1eb2926d024d3a2cf127d1b,1,False,False
2026-01-21 16:22:50.238,Nữ,35–44,Giảng viên,Tiến sĩ,11–20 năm,Học viện tài chính,4,4,4,4,4,Tính cập nhật tương đối cao,Hạ tầng cơ sở chưa thật sự đáp ứng yêu cầu,4,3,4,3,3,Tự học cần được chú trọng,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,nan,nan,Giảng viên,0.0,False,2026-01-21 16:22:50.238,False,False,False,False,3,3.0,False,0ee74316005546ba6a4a629358041ee3,1,False,False
2026-01-21 16:24:21.384,Nữ,Dưới 25,Sinh viên,Đại học,nan,Trường Đại học Tài chính - Quản trị kinh doanh,5,5,5,5,5,nan,nan,5,5,5,5,5,nan,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,5,5,nan,nan,Sinh viên,0.0,False,2026-01-21 16:24:21.384,False,False,False,False,1,,False,4f423d8227aaf6a385c14b3eb9f93f5a,1,False,False
2026-01-21 16:41:08.656,Nữ,Dưới 25,Sinh viên,Đại học,Dưới 5 năm,Học viện Tài chính,4,4,5,4,4,nan,nan,5,5,5,5,5,nan,5,5,5,5,5,5,5,5,5,5,5,5,5,4,3,4,3,nan,nan,Sinh viên,0.0,False,2026-01-21 16:41:08.656,False,False,False,False,1,1.0,False,9d60dfd6c837e3032865374c3c54ffb7,1,False,False
2026-01-21 16:55:03.510,Nữ,Dưới 25,Sinh viên,Đại học,Dưới 5 năm,nan,5,4,4,5,4,nan,nan,5,5,5,5,4,nan,4,5,5,4,5,5,4,5,5,5,5,4,5,4,4,4,4,nan,nan,Sinh viên,0.0,False,2026-01-21 16:55:03.510,False,False,False,False,1,1.0,False,cfb5e51b321b6e77007f8462b6f33427,1,False,False
2026-01-21 18:03:12.228,Nữ,Dưới 25,Sinh viên,Đại học,Dưới 5 năm,Trường Đại học Ngoại thương,3,3,3,3,3,nan,nan,3,3,3,3,3,nan,3,3,4,3,3,4,3,4,3,4,3,4,3,2,3,3,3,nan,nan,Sinh viên,0.0,False,2026-01-21 18:03:12.228,False,False,False,False,1,1.0,False,776c65a700faabb790d5c6c09d24fbc9,1,False,False
2026-01-21 18:03:27.739,Nữ,Dưới 25,Sinh viên,Đại học,Dưới 5 năm,nan,3,3,3,3,3,nan,nan,3,3,3,3,3,nan,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,nan,nan,Sinh viên,0.0,False,2026-01-21 18:03:27.739,False,False,False,False,1,1.0,False,db11d7ed1c00560127ddd115c9461db7,1,False,False
2026-01-21 18:04:25.472,Nam,35–44,Chuyên gia,Đại học,11–20 năm,Western Pacific Group,4,4,3,3,3,Chưa có câu trả lời chính xác,Chưa có câu trả lời chính xác,4,3,4,3,3,Chưa có câu trả lời chính xác,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,Kiến thức thực tiễn,Sự thay đổi nhanh chóng của công nghệ,Chuyên gia,0.0,False,2026-01-21 18:04:25.472,False,False,False,False,3,3.0,False,8a7a4ce001443f846ff1cfb927acd8a0,1,False,False
2026-01-21 18:05:44.596,Nam,Dưới 25,Sinh viên,Đại học,Dưới 5 năm,nan,4,4,3,4,4,Cung cấp đầy đủ kiến thức và thực tiễn,nan,5,4,4,4,3,nan,4,5,3,3,4,5,3,4,4,4,4,4,5,4,4,4,4,nan,nan,Sinh viên,0.0,False,2026-01-21 18:05:44.596,False,False,False,False,1,1.0,False,318b2a25dc3f0d5581870ffd4aafa978,1,False,False
2026-01-21 18:05:52.821,Nữ,25–34,Sinh viên,Đại học,5–10 năm,Trường Đại học Ngoại thương,4,4,3,4,4,Nền tảng lý thuyết chắc chắn,Cần ứng dụng vào thực tiễn nhiều hơn,5,4,4,4,4,Tích hợp công nghệ số,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,Tạo môi trường liên kết thực tế với các doanh nghiệp cho sinh viên,Kinh phí,Sinh viên,0.0,False,2026-01-21 18:05:52.821,False,False,False,False,2,2.0,False,178cb8b5852cb6267f3392ec43c4bd5b,1,False,False
2026-01-21 18:06:15.594,Nữ,Dưới 25,Sinh viên,Đại học,Dưới 5 năm,No,2,3,2,2,2,Cập nhật xu hướng nhanh,Còn thiếu thực hành thực tế,4,4,2,2,2,Chưa có ý kiến,4,4,4,1,3,4,3,4,4,4,4,3,4,4,4,4,4,"Liên tục cập nhật xu hướng kịp với thị trường, sự phát triển KHCN",Triển khai chậm,Sinh viên,0.0,False,2026-01-21 18:06:15.594,False,False,False,False,1,1.0,False,cf9f83e1f4280b4f16f52f4621a977a3,1,False,False
2026-01-21 18:06:21.714,Nữ,25–34,Nhà quản lý giáo dục,Đại học,Dưới 5 năm,Đại học Quốc Gia Hà Nội,3,3,3,3,3,Nội dung đào tạo gắn với thị trường lao động,Cân đối giữa lý thuyết và thực hành,4,3,2,3,3,Cách giảng dạy và truyền kiến thức,4,4,4,4,4,4,4,4,3,5,5,3,3,3,3,3,3,nan,Chưa số hóa các giải pháp,Nhà quản lý giáo dục,0.0,False,2026-01-21 18:06:21.714,False,False,False,False,2,1.0,False,971a99af6a27b59864ad61d300eaac07,1,False,False
2026-01-21 18:07:52.772,Nam,Dưới 25,Sinh viên,Đại học,Dưới 5 năm,Đại học ngoại thương,4,4,4,3,3,Giáo viên chất lượng,Giờ học,4,4,4,4,4,nan,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,Tính thực tiễn,Công nghệ,Sinh viên,0.0,False,2026-01-21 18:07:52.772,False,False,False,False,1,1.0,False,09a578fb262a4640497b7df123db1aa4,1,False,False
2026-01-21 18:07:55.702,Nữ,Dưới 25,Sinh viên,Đại học,nan,nan,4,4,5,4,4,"Khả năng kết hợp giữa tư duy kinh tế truyền thống và năng lực số – dữ liệu – công nghệ, giúp người học thích ứng nhanh với sự thay đổi của thị trường lao động.",nan,5,5,5,5,5,nan,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Gắn chặt chương trình đào tạo với thực tiễn doanh nghiệp và yêu cầu của thị trường lao động số.,"Khó cập nhật nhanh theo biến động của kinh tế số. Chi phí đầu tư cho:

Phần mềm, dữ liệu, nền tảng số

Phòng lab, hệ thống mô phỏng kinh doanh
còn cao",Sinh viên,0.0,False,2026-01-21 18:07:55.702,False,False,False,False,1,,False,c5c2c11ffcf96d5eb150af1ef0b3870f,1,False,False
2026-01-21 18:07:59.944,Nữ,25–34,Sinh viên,Đại học,Dưới 5 năm,nan,4,4,3,4,4,nan,nan,4,4,3,3,3,nan,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,nan,nan,Sinh viên,0.0,False,2026-01-21 18:07:59.944,False,False,False,False,2,1.0,False,0d77020381d339f1a44b3f4478b98a5a,1,False,False
2026-01-21 18:08:11.914,Nam,Dưới 25,Sinh viên,Đại học,Dưới 5 năm,Học viện Tài chính,4,4,3,3,4,chất lượng chương trình đào tạo có chiều sâu,"ứng dụng thực tiễn, áp dụng KHKT",5,4,5,4,4,ứng dụng công nghệ,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,"mỗi cá nhân tự nhận thấy trách nhiệm để nỗ lực, cố gắng",tâm lý ngại thay đổi khi cần cập nhật về công nghệ liên tục trong bối cảnh hiện nay,Sinh viên,0.0,False,2026-01-21 18:08:11.914,False,False,False,False,1,1.0,False,10ae8603679187770411a29347bea8f7,1,False,False
2026-01-21 18:08:34.657,Nữ,25–34,Chuyên gia,Đại học,5–10 năm,ROX Group,4,4,4,4,3,Bao trùm kiến thức của nhiều ngành nghề,Mức độ ứng dụng chưa cao,4,3,3,3,3,Khả năng truyền tải kiến thức và gắn liền lý thuyết với ứng dụng thực tế khi đi làm,2,3,2,3,5,5,5,5,5,5,4,4,4,4,4,4,4,Cho hssv áp dụng được kiến thức vào thực tế,nan,Chuyên gia,0.0,False,2026-01-21 18:08:34.657,False,False,False,False,2,2.0,False,84230ead6d82ab02d31f4b8e06294ab7,1,False,False
2026-01-21 18:08:58.175,Nữ,Dưới 25,Sinh viên,Thạc sĩ,Dưới 5 năm,nan,4,5,3,4,4,nan,nan,4,4,3,4,4,nan,4,3,3,4,4,4,3,3,4,3,4,3,4,4,3,4,3,nan,nan,Sinh viên,0.0,False,2026-01-21 18:08:58.175,False,False,False,False,1,1.0,False,f5c7438010baaf863130fae84ff0f030,1,False,False
2026-01-21 18:09:20.968,Nữ,Dưới 25,Sinh viên,Đại học,Dưới 5 năm,Ngoại thương,2,2,3,3,3,nan,nan,3,3,3,3,3,nan,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,nan,nan,Sinh viên,0.0,False,2026-01-21 18:09:20.968,False,False,False,False,1,1.0,False,856187980ee7467dfa3d04569cf77c13,1,False,False
2026-01-21 18:10:00.606,Nữ,35–44,Sinh viên,Đại học,5–10 năm,Đại học Ngoại thương,5,4,4,5,5,Ứng dụng,nan,5,4,4,4,4,Chuyển đổi số,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,nan,nan,Sinh viên,0.0,False,2026-01-21 18:10:00.606,False,False,False,False,3,2.0,False,387763a38adc679e0e649556a1e3b23a,1,False,False
2026-01-21 18:11:08.496,Nữ,Dưới 25,Chuyên gia,Đại học,Dưới 5 năm,SunUni Global Group,5,4,4,4,5,"Thực tế, dễ áp dụng.",Chương trình hơi dài.,5,5,5,5,5,Không có.,3,3,3,4,5,5,5,5,5,5,5,4,5,5,5,5,5,nan,nan,Chuyên gia,0.0,False,2026-01-21 18:11:08.496,False,False,False,False,1,1.0,False,038bd16218c69b3a726671a7ab867fec,1,False,False
2026-01-21 18:13:17.283,Nữ,Dưới 25,Sinh viên,Đại học,Dưới 5 năm,Trường đại học ngoại thương,3,4,4,3,3,Hiểu biết thêm về việc thế giới và mình tiếp cận với thời đại số hoá,Chưa nhiều các trường hợp gần gũi với Việt nam,4,4,4,4,4,Ko,3,3,3,3,4,3,4,4,4,4,5,5,3,3,3,3,3,nan,nan,Sinh viên,0.0,False,2026-01-21 18:13:17.283,False,False,False,False,1,1.0,False,804a1aab80a233d68fb54712b7d647de,1,False,False
2026-01-21 18:13:25.017,Nam,Dưới 25,Sinh viên,Đại học,Dưới 5 năm,Cty TNHH Phát triển Deli Việt Nam,4,4,5,4,4,"Sát với thực tế xã hội, cập nhật các thông tin và kiến thức nhanh chóng và chính xác","Đầu ra ngành chuyên môn cao nhưng thiếu kinh nghiệm cũng như thiếu đánh giá, quan sát về bối cảnh",5,4,5,5,4,Định hướng ứng dụng cho học viên theo bối cảnh kinh tế,4,4,4,5,4,4,5,4,4,4,5,4,4,5,4,4,4,nan,"Kiến thức rộng, khó nắm bắt",Sinh viên,0.0,False,2026-01-21 18:13:25.017,False,False,False,False,1,1.0,False,cb397dc692622a561f13b387ff905cdb,1,False,False
2026-01-21 18:18:10.095,Nữ,25–34,"Chuyên gia, Sinh viên",Đại học,5–10 năm,Công ty Cổ phần Viễn thông FPT Telecom,4,3,3,4,3,"Giúp người học nhận diện cơ bản tình hình kinh tế chung, định hướng phát triển kinh tế xã hội của Đảng, Chính phủ. Cung cấp bối cảnh kte vĩ mô, tình hình địa chính trị, xu hướng chung toàn cầu.","Chưa có hướng dẫn/guideline cho sinh viên có thể tự ""nhận diện"" vấn đề ảnh hưởng tới bản thân. Cung cấp khung nội dung để svien đánh giá và đưa ra hướng phát triển phù hợp với bối cảnh.",5,4,4,4,3,nan,4,4,4,4,5,5,4,5,4,5,5,5,5,5,5,5,5,"Sử dụng dữ liệu để ra quyết định - nghĩa là cần học cách sử dụng dữ liệu để hiểu về bối cảnh, dự đoán tương lai và ra quyết định phù hợp.","Công nghệ số quá rộng, rào cản lớn nhất là việc lựa chọn công nghệ số phù hợp.",Chuyên gia,0.0,False,2026-01-21 18:18:10.095,False,False,False,False,2,2.0,False,31e377c396a57b2f80c27e516074c487,1,False,False
2026-01-21 18:39:29.208,Nữ,Dưới 25,Sinh viên,Đại học,nan,Học Viện Tài Chính,3,4,3,3,3,nan,nan,4,4,4,4,4,nan,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,nan,nan,Sinh viên,0.0,False,2026-01-21 18:39:29.208,False,False,False,False,1,,False,f1c0ce62a28b41dfea00b2229e18b4ed,1,False,False
2026-01-21 19:55:58.510,Nữ,Dưới 25,Sinh viên,Đại học,nan,Học viện Tài chính,3,3,4,3,4,nan,nan,3,3,4,3,3,nan,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,nan,nan,Sinh viên,0.0,False,2026-01-21 19:55:58.510,False,False,False,False,1,,False,90a303830ca3e1b9cbd97326bfb61228,1,False,False
2026-01-21 20:30:30.024,Nữ,Dưới 25,Sinh viên,Đại học,Dưới 5 năm,TNH,3,3,4,3,3,"Lý thuyết, cơ sở nghiẻn cứu khoa học vững vàng","Chưa cập nhật số hoá, công cụ mới, update mới nhất các chính sách",4,4,3,3,3,"Cập nhật và đào sâu các chính sách mới, công cụ mới",2,2,2,3,3,3,4,4,4,4,4,5,4,3,4,3,3,"Tuyển dụng nhân lực chất lượng/ bồi dưỡng nhân lực một cách tích cực, cử đi học nước ngoài để học hỏi (các nước có nền tảng/văn hoá/định hướng phát triển tương tự)","Thiếu định hướng, thiếu tinh thần đón đầu thị trường",Sinh viên,0.0,False,2026-01-21 20:30:30.024,False,False,False,False,1,1.0,False,c193d2ab9d4905fbbe1ef643b34bd664,1,False,False
2026-01-21 21:16:32.020,Nam,Dưới 25,Sinh viên,Đại học,Dưới 5 năm,Đại học Kinh tế Quốc dân,4,3,4,3,4,Bao quát được toàn bộ viễn cảnh kinh tế từ vi mô đến vĩ mô,Cần có những buổi đi thực tế nhiều hơn,5,4,3,5,5,nan,5,4,5,4,5,4,4,4,5,4,4,3,4,3,3,3,3,nan,nan,Sinh viên,0.0,False,2026-01-21 21:16:32.020,False,False,False,False,1,1.0,False,53ccd43ee3febc323db980f16500a2f1,1,False,False
2026-01-21 21:17:44.637,Nữ,Dưới 25,Sinh viên,Đại học,Dưới 5 năm,Đại học Ngoại Thương,3,3,3,3,3,nan,Chưa có nhiều sự thực hành và tính thiết thực,3,3,2,2,2,Công nghệ thông tin,2,4,2,2,2,2,2,2,2,2,2,2,5,5,5,5,5,Chất lượng cũng như trình độ chuyên môn của Giảng viên,Nguồn nhân lực,Sinh viên,0.0,False,2026-01-21 21:17:44.637,False,False,False,False,1,1.0,False,6da07f30cd95bc3a1e694ff9c08292c4,1,False,False
2026-01-21 21:21:42.512,Nữ,25–34,Sinh viên,Đại học,Dưới 5 năm,Công ty Cổ phần MISA,4,4,4,4,5,nan,nan,4,4,4,4,4,nan,4,4,4,4,4,4,5,5,4,4,4,5,4,3,4,4,4,nan,nan,Sinh viên,0.0,False,2026-01-21 21:21:42.512,False,False,False,False,2,1.0,False,04a50a654c0dd3435bbd0cffa99b1422,1,False,False
2026-01-21 21:35:16.916,Nữ,25–34,Sinh viên,Đại học,Dưới 5 năm,Công ty cổ phần Việt Thăng Long,4,3,3,4,4,nan,nan,4,3,3,3,3,nan,4,4,3,4,4,4,4,4,3,4,4,4,3,3,4,4,4,nan,nan,Sinh viên,0.0,False,2026-01-21 21:35:16.916,False,False,False,False,2,1.0,False,b1bec9816968dfb4d7e580b057b4a6c2,1,False,False
2026-01-21 22:26:52.986,Nữ,Dưới 25,Sinh viên,Đại học,Dưới 5 năm,nan,4,4,3,4,3,Lý thuyết,Chưa thực tiễn,5,4,5,4,5,nan,5,5,4,5,5,5,5,5,5,5,5,5,4,5,4,4,5,nan,nan,Sinh viên,0.0,False,2026-01-21 22:26:52.986,False,False,False,False,1,1.0,False,74694517fb81d6b618626b4847c52573,1,False,False
2026-01-21 22:46:12.356,Nữ,Dưới 25,Sinh viên,Đại học,Dưới 5 năm,Trường Đại học Ngoại Thương,3,3,3,2,2,"Đã có áp dụng nhiều mô hình học cải tiến hơn như case study, làm việc nhóm,…","Nhưng các chương trình, hoạt động như case study, hoạt động nhóm chưa thực sự hiệu quả, sinh viên chưa thực sự gắn kết, có thực hành nhưng chưa thực tế.",4,4,4,3,3,"E nhận thấy một số giảng viên giảng dạy kiến thức hơi máy móc, chưa thực sự giúp sinh viên hiểu ạ.",3,3,3,4,4,4,3,3,4,4,4,4,4,4,4,4,4,"E nghĩ nếu cho sinh viên có những buổi thâm nhập vào 1 ngành, công ty trong lĩnh vực kinh tế cụ thể và sinh viên được trải nghiệm công việc thực tế, được chỉ dạy thực tế ạ.","E nghĩ 1 trong những rào cản là kết nối được bới doanh nghiệp phù hợp, có kế hoạch quản lý, đưa ra những bài học phù hợp từ buổi trải nghiệm thực tế ạ",Sinh viên,0.0,False,2026-01-21 22:46:12.356,False,False,False,False,1,1.0,False,a8a1a2b3250fc9d5b1d94783558afe4a,1,False,False
2026-01-21 23:30:27.069,Nữ,Dưới 25,Sinh viên,Đại học,Dưới 5 năm,Trường Đại học Ngoại Thương,3,4,3,3,3,"Phương pháp giảng dạy đa dạng, hiện đại, phù hợp từng môn học và điều kiện của sinh viên. Sinh viên được cung cấp khá đủ tài liệu học tập.","1 số môn học có thời lượng khá ngắn, đòi hỏi sinh viên cần tự tìm hiểu nhiều. 1 số môn học còn khá trừu tượng, nội dung giảng dạy chưa logic, khoa học, khá rối, khiến sinh viên còn mông lung về kiến thức, chưa áp dụng được vào thực tiễn.",4,4,4,3,3,"Giảng viên nên được bồi dưỡng các kiến thức mới, và năng lực truyền tải thông tin cho sinh viên cũng như khả năng đồng cảm, truyền cảm với sinh viên.",5,4,4,5,4,4,3,4,3,3,4,3,3,4,4,4,4,nan,nan,Sinh viên,0.0,False,2026-01-21 23:30:27.069,False,False,False,False,1,1.0,False,c4da5263bb967f97857649b95f277c73,1,False,False
2026-01-21 23:53:13.224,Nữ,Dưới 25,Sinh viên,Đại học,Dưới 5 năm,nan,5,5,4,4,4,nan,nan,5,5,5,4,5,nan,5,5,4,4,4,5,4,5,5,5,5,5,4,5,5,5,5,nan,nan,Sinh viên,0.0,False,2026-01-21 23:53:13.224,False,False,False,False,1,1.0,False,52a37f2ab194953dd3bf3975a26e33e1,1,False,False
2026-01-22 08:06:18.585,Nữ,Dưới 25,Sinh viên,Đại học,Dưới 5 năm,Trường Đại học Ngoại Thương,4,5,5,5,5,Nội dung đào tạo gắn với thị trường lao động,Cần tăng cường thêm thực hành,5,5,5,5,5,<3,5,4,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,Đổi mới quản lý đào tạo theo mô hình số,Công nghệ thông tin,Sinh viên,0.0,False,2026-01-22 08:06:18.585,False,False,False,False,1,1.0,False,96f985b10b198c45fe611554660d91e2,1,False,False
2026-01-22 10:17:38.543,Nam,Dưới 25,Chuyên gia,Đại học,Dưới 5 năm,Trường Đại học Ngoại Thương,4,5,4,4,4,"Khả năng tiếp cận, thích ứng với các xu thế mới của xã hội",nan,5,4,4,4,4,nan,4,3,4,4,4,4,5,4,4,4,5,4,4,4,5,4,5,nan,nan,Chuyên gia,0.0,False,2026-01-22 10:17:38.543,False,False,False,False,1,1.0,False,305bce32be712b3ed2ddbc8a38e62bbe,1,False,False
2026-01-22 10:53:45.517,Nam,35–44,Giảng viên,Thạc sĩ,11–20 năm,Trường ĐH Tây Nguyên,5,5,5,5,5,Cập nhật,Chưa thống nhất,4,4,4,4,4,Ứng dụng công nghệ,1,1,1,2,5,4,4,4,5,5,5,5,5,5,5,5,5,Thái độ,Ngân sách,Giảng viên,0.0,False,2026-01-22 10:53:45.517,False,False,False,False,3,3.0,False,1d2c4b06ccaa065c15d6533720742c44,1,False,False
2026-01-22 10:55:42.843,Nam,35–44,Giảng viên,Tiến sĩ,Dưới 5 năm,"Trường Đaij học Tây Nguyên, Khoa Kinh tế",4,4,4,4,4,Đáp ứng nhu cầu thị trường,Không,4,4,4,4,5,Công nghệ số,2,2,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,Đồng bộ nhiều giải pháp,Nhiều việc,Giảng viên,0.0,False,2026-01-22 10:55:42.843,False,False,False,False,3,1.0,False,1d6215a6d5751c24dad6e7c8bf67cd6f,1,False,False
2026-01-22 11:18:39.203,Nam,Dưới 25,Sinh viên,Đại học,Dưới 5 năm,Học viện Tài Chính,4,4,5,5,5,đi khá sâu vào chuyên ngành,có vài phần không liên quan tới chuyên ngành,5,5,5,5,5,không có,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,thực hành nhiều hơn,tiền,Sinh viên,0.0,False,2026-01-22 11:18:39.203,False,False,False,False,1,1.0,False,8d02824e010d82492f8dcb408f347724,1,False,False
2026-01-22 14:26:57.613,Nữ,25–34,Sinh viên,Đại học,5–10 năm,Đại học Ngoại thương,4,3,4,4,4,nan,nan,5,4,3,4,3,nan,5,5,5,3,5,4,3,4,4,4,3,3,4,4,4,4,4,nan,nan,Sinh viên,0.0,False,2026-01-22 14:26:57.613,False,False,False,False,2,2.0,False,87096f94f5d680a8956240b1f6a4159a,1,False,False
2026-01-22 16:20:18.441,Nam,25–34,Sinh viên,Đại học,Dưới 5 năm,Trường Đại học Thương mại,4,3,2,2,3,"Môi trường chuyên nghiệp, hỗ trợ sinh viên trong học tập",Kiến thức chưa sát thực tiễn,5,4,4,5,4,Em chưa nghĩ ra,4,4,5,4,4,5,4,5,4,3,3,3,4,3,3,3,3,"Bám sát thực tiễn, đào tạo kỹ năng cứng",Ngành học quá rộng,Sinh viên,0.0,False,2026-01-22 16:20:18.441,False,False,False,False,2,1.0,False,976736105349e66059739e9ae7c45028,1,False,False
